american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,10.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,9.0
american-airlines,Skytrax,8.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,2.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,7.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,6.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,5.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,1.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,3.0
american-airlines,Skytrax,4.0
American,Twitter,6.49
American,Twitter,7.264
American,Twitter,2.4940000000000007
American,Twitter,9.226
American,Twitter,2.5840000000000005
American,Twitter,8.38
American,Twitter,2.6740000000000004
American,Twitter,6.805
American,Twitter,3.1689999999999996
American,Twitter,6.337
American,Twitter,8.038
American,Twitter,1.7379999999999995
American,Twitter,1.8279999999999994
American,Twitter,1.8369999999999997
American,Twitter,2.9529999999999994
American,Twitter,3.4750000000000005
American,Twitter,8.479
American,Twitter,3.1689999999999996
American,Twitter,7.651
American,Twitter,5.095
American,Twitter,8.479
American,Twitter,5.077
American,Twitter,3.349
American,Twitter,7.867
American,Twitter,9.73
American,Twitter,1.9450000000000003
American,Twitter,9.334
American,Twitter,4.1499999999999995
American,Twitter,3.8169999999999993
American,Twitter,2.449
American,Twitter,9.388
American,Twitter,2.242
American,Twitter,2.3770000000000007
American,Twitter,9.217
American,Twitter,7.732
American,Twitter,9.874
American,Twitter,3.8080000000000007
American,Twitter,9.766
American,Twitter,9.73
American,Twitter,6.211
American,Twitter,7.228
American,Twitter,6.661
American,Twitter,1.3780000000000001
American,Twitter,9.703
American,Twitter,8.425
American,Twitter,6.7780000000000005
American,Twitter,8.695
American,Twitter,2.341
American,Twitter,6.031000000000001
American,Twitter,1.513
American,Twitter,3.529
American,Twitter,5.716
American,Twitter,2.332
American,Twitter,9.145
American,Twitter,4.087
American,Twitter,5.1129999999999995
American,Twitter,8.812
American,Twitter,7.417
American,Twitter,7.633
American,Twitter,1.0540000000000003
American,Twitter,3.322
American,Twitter,8.371
American,Twitter,6.625
American,Twitter,3.385
American,Twitter,5.941
American,Twitter,7.1739999999999995
American,Twitter,4.6000000000000005
American,Twitter,9.487
American,Twitter,9.55
American,Twitter,5.581
American,Twitter,4.312
American,Twitter,5.311
American,Twitter,2.26
American,Twitter,8.263
American,Twitter,6.9399999999999995
American,Twitter,8.758
American,Twitter,3.277
American,Twitter,4.077999999999999
American,Twitter,2.638000000000001
American,Twitter,1.5939999999999994
American,Twitter,1.8369999999999997
American,Twitter,8.911
American,Twitter,7.453
American,Twitter,8.659
American,Twitter,1.6209999999999987
American,Twitter,6.868
American,Twitter,3.1419999999999995
American,Twitter,8.236
American,Twitter,5.247999999999999
American,Twitter,5.005
American,Twitter,3.034
American,Twitter,6.058
American,Twitter,3.2590000000000003
American,Twitter,8.533
American,Twitter,2.386
American,Twitter,3.925
American,Twitter,2.197
American,Twitter,3.034
American,Twitter,4.537
American,Twitter,9.019
American,Twitter,8.713000000000001
American,Twitter,6.0760000000000005
American,Twitter,4.33
American,Twitter,1.3870000000000005
American,Twitter,6.265000000000001
American,Twitter,8.938
American,Twitter,6.984999999999999
American,Twitter,9.559
American,Twitter,9.991
American,Twitter,1.9179999999999993
American,Twitter,4.933000000000001
American,Twitter,3.718
American,Twitter,8.245
American,Twitter,6.247
American,Twitter,6.814
American,Twitter,7.579
American,Twitter,9.703
American,Twitter,6.634
American,Twitter,9.469
American,Twitter,2.1609999999999996
American,Twitter,3.457
American,Twitter,5.0409999999999995
American,Twitter,6.9399999999999995
American,Twitter,7.255
American,Twitter,4.465
American,Twitter,4.726
American,Twitter,4.195
American,Twitter,4.195
American,Twitter,5.491
American,Twitter,2.17
American,Twitter,3.394
American,Twitter,6.4719999999999995
American,Twitter,8.398
American,Twitter,2.152
American,Twitter,7.12
American,Twitter,5.761
American,Twitter,8.623
American,Twitter,4.42
American,Twitter,2.9799999999999995
American,Twitter,9.982
American,Twitter,7.66
American,Twitter,6.787
American,Twitter,6.247
American,Twitter,7.084
American,Twitter,5.698
American,Twitter,2.5840000000000005
American,Twitter,9.469
American,Twitter,3.0789999999999997
American,Twitter,9.235
American,Twitter,9.253
American,Twitter,4.303
American,Twitter,9.559
American,Twitter,5.887
American,Twitter,1.3149999999999995
American,Twitter,5.013999999999999
American,Twitter,2.2060000000000004
American,Twitter,8.407
American,Twitter,7.390000000000001
American,Twitter,6.328
American,Twitter,4.276
American,Twitter,3.8709999999999996
American,Twitter,6.211
American,Twitter,6.616
American,Twitter,7.399
American,Twitter,1.7560000000000002
American,Twitter,3.34
American,Twitter,9.136
American,Twitter,1.891
American,Twitter,6.994
American,Twitter,5.428
American,Twitter,5.698
American,Twitter,2.3770000000000007
American,Twitter,2.8179999999999996
American,Twitter,7.984
American,Twitter,9.865
American,Twitter,4.9959999999999996
American,Twitter,5.266
American,Twitter,2.3230000000000004
American,Twitter,1.612
American,Twitter,6.148
American,Twitter,2.548
American,Twitter,1.1080000000000005
American,Twitter,2.853999999999999
American,Twitter,4.897
American,Twitter,7.021
American,Twitter,4.1049999999999995
American,Twitter,5.851
American,Twitter,7.768
American,Twitter,9.289
American,Twitter,9.388
American,Twitter,7.318
American,Twitter,7.129
American,Twitter,3.8169999999999993
American,Twitter,1.863999999999999
American,Twitter,7.074999999999999
American,Twitter,4.159
American,Twitter,4.42
American,Twitter,2.944
American,Twitter,8.74
American,Twitter,1.540000000000001
American,Twitter,3.1239999999999997
American,Twitter,3.628
American,Twitter,2.3500000000000005
American,Twitter,8.524000000000001
American,Twitter,9.154
American,Twitter,6.607
American,Twitter,7.795
American,Twitter,8.398
American,Twitter,8.794
American,Twitter,6.930999999999999
American,Twitter,3.7720000000000002
American,Twitter,9.469
American,Twitter,3.7090000000000005
American,Twitter,3.439
American,Twitter,8.029
American,Twitter,7.920999999999999
American,Twitter,1.6479999999999997
American,Twitter,2.8449999999999998
American,Twitter,3.6820000000000004
American,Twitter,6.247
American,Twitter,9.523
American,Twitter,8.866
American,Twitter,8.515
American,Twitter,3.1689999999999996
American,Twitter,8.47
American,Twitter,6.886
American,Twitter,9.712
American,Twitter,8.713000000000001
American,Twitter,6.652
American,Twitter,2.1340000000000003
American,Twitter,6.328
American,Twitter,8.578
American,Twitter,5.572
American,Twitter,7.965999999999999
American,Twitter,2.152
American,Twitter,7.534
American,Twitter,9.028
American,Twitter,1.818999999999999
American,Twitter,9.901
American,Twitter,9.667
American,Twitter,3.34
American,Twitter,1.674999999999999
American,Twitter,1.3149999999999995
American,Twitter,3.412
American,Twitter,4.627000000000001
American,Twitter,2.17
American,Twitter,9.991
American,Twitter,5.383
American,Twitter,1.936
American,Twitter,5.068
American,Twitter,2.1340000000000003
American,Twitter,9.55
American,Twitter,6.5440000000000005
American,Twitter,9.154
American,Twitter,8.425
American,Twitter,5.221
American,Twitter,4.132
American,Twitter,4.699
American,Twitter,2.0890000000000004
American,Twitter,7.867
American,Twitter,5.05
American,Twitter,8.281
American,Twitter,5.293
American,Twitter,6.417999999999999
American,Twitter,4.519
American,Twitter,8.578
American,Twitter,9.631
American,Twitter,5.572
American,Twitter,6.211
American,Twitter,7.5969999999999995
American,Twitter,9.685
American,Twitter,9.577
American,Twitter,1.4320000000000004
American,Twitter,5.995
American,Twitter,8.992
American,Twitter,8.209
American,Twitter,7.795
American,Twitter,1.863999999999999
American,Twitter,6.193
American,Twitter,5.437
American,Twitter,7.920999999999999
American,Twitter,8.857
American,Twitter,9.442
American,Twitter,8.074
American,Twitter,9.037
American,Twitter,2.8899999999999997
American,Twitter,5.599
American,Twitter,1.5759999999999987
American,Twitter,2.6110000000000007
American,Twitter,9.693999999999999
