american-airlines,American,0.059937080002833466
delta-air-lines,Delta,0.00972864914136093
southwest-airlines,Southwest,0.03150511500299812
united-airlines,United,0.07627929273949272
us-airways,US Airways,-0.024595281776993595
virgin-america,Virgin America,0.12788601267163635
